#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1489.398085   10.500886  -1.000000   0.73847773  10.500003   0.000882
   1489.399473   10.501331  -1.000000   0.73853088  10.500003   0.001328
   1489.400862   10.500792  -1.000000   0.73858403  10.500003   0.000788
   1489.402251   10.499823  -1.000000   0.73863718  10.500003  -0.000180
   1489.403640   10.499371  -1.000000   0.73869033  10.500003  -0.000632
   1489.405029   10.499169  -1.000000   0.73874348  10.500003  -0.000835
   1489.406418   10.499255  -1.000000   0.73879663  10.500003  -0.000748
   1489.407807   10.500257  -1.000000   0.73884978  10.500003   0.000254
   1489.409195   10.501008  -1.000000   0.73890293  10.500003   0.001005
   1489.410584   10.500080  -1.000000   0.73895608  10.500003   0.000077
   1489.411973   10.500924  -1.000000   0.73900923  10.500003   0.000921
   1489.413362   10.501135  -1.000000   0.73906238  10.500003   0.001132
   1489.414751   10.499591  -1.000000   0.73911553  10.500003  -0.000412
   1489.416140   10.499774  -1.000000   0.73916867  10.500003  -0.000230
   1489.417529   10.501495  -1.000000   0.73922182  10.500003   0.001492
   1489.418917   10.500238  -1.000000   0.73927497  10.500003   0.000234
   1489.420306   10.499889  -1.000000   0.73932812  10.500003  -0.000114
   1489.421695   10.501365  -1.000000   0.73938127  10.500003   0.001362
   1489.423084   10.499999  -1.000000   0.73943442  10.500003  -0.000005
   1489.424473   10.500287  -1.000000   0.73948757  10.500003   0.000284
   1489.425862   10.500309  -1.000000   0.73954072  10.500003   0.000306
   1489.427251   10.501374  -1.000000   0.73959387  10.500003   0.001371
   1489.428640   10.502154  -1.000000   0.73964702  10.500003   0.002151
   1489.430028   10.501834  -1.000000   0.73970017  10.500003   0.001831
   1489.431417   10.500226  -1.000000   0.73975332  10.500003   0.000223
   1489.432806   10.501263  -1.000000   0.73980647  10.500003   0.001260
   1489.434195   10.501111  -1.000000   0.73985962  10.500003   0.001108
   1489.435584   10.501445  -1.000000   0.73991276  10.500003   0.001442
   1489.436973   10.498937  -1.000000   0.73996591  10.500003  -0.001066
   1489.438362   10.495779  -1.000000   0.74001906  10.500003  -0.004224
   1489.439750   10.499924  -1.000000   0.74007221  10.500003  -0.000080
   1489.441139   10.499767  -1.000000   0.74012536  10.500003  -0.000236
   1489.442528   10.499926  -1.000000   0.74017851  10.500003  -0.000077
   1489.443917   10.500434  -1.000000   0.74023166  10.500003   0.000430
   1489.445306   10.500452  -1.000000   0.74028481  10.500003   0.000449
   1489.446695   10.499607  -1.000000   0.74033796  10.500003  -0.000396
   1489.448084   10.500164  -1.000000   0.74039111  10.500003   0.000161
   1489.449472   10.499204  -1.000000   0.74044426  10.500003  -0.000799
   1489.450861   10.499612  -1.000000   0.74049741  10.500003  -0.000391
   1489.452250   10.499642  -1.000000   0.74055056  10.500003  -0.000362
   1489.453639   10.500702  -1.000000   0.74060371  10.500003   0.000699
   1489.455028   10.501090  -1.000000   0.74065685  10.500003   0.001086
   1489.456417   10.499912  -1.000000   0.74071000  10.500003  -0.000091
   1489.457806   10.499307  -1.000000   0.74076315  10.500003  -0.000697
   1489.459194   10.500621  -1.000000   0.74081630  10.500003   0.000618
   1489.460583   10.500094  -1.000000   0.74086945  10.500003   0.000091
   1489.461972   10.498472  -1.000000   0.74092260  10.500003  -0.001531
   1489.463361   10.500239  -1.000000   0.74097575  10.500003   0.000236
   1489.464750   10.499480  -1.000000   0.74102890  10.500003  -0.000523
   1489.466139   10.500132  -1.000000   0.74108205  10.500003   0.000129
   1489.467528   10.502042  -1.000000   0.74113520  10.500003   0.002039
   1489.468917   10.500162  -1.000000   0.74118835  10.500003   0.000159
   1489.470305   10.502565  -1.000000   0.74124150  10.500003   0.002562
   1489.471694   10.499098  -1.000000   0.74129465  10.500003  -0.000905
   1489.473083   10.500900  -1.000000   0.74134780  10.500003   0.000897
   1489.474472   10.501986  -1.000000   0.74140094  10.500003   0.001983
   1489.475861   10.500904  -1.000000   0.74145409  10.500003   0.000901
   1489.477250   10.500588  -1.000000   0.74150724  10.500003   0.000585
   1489.478639   10.499746  -1.000000   0.74156039  10.500003  -0.000257
   1489.480027   10.500673  -1.000000   0.74161354  10.500003   0.000670
   1489.481416   10.499530  -1.000000   0.74166669  10.500003  -0.000473
   1489.482805   10.500910  -1.000000   0.74171984  10.500003   0.000907
   1489.484194   10.500345  -1.000000   0.74177299  10.500003   0.000342
   1489.485583   10.500155  -1.000000   0.74182614  10.500003   0.000152
   1489.486972   10.499695  -1.000000   0.74187929  10.500003  -0.000308
   1489.488361   10.501015  -1.000000   0.74193244  10.500003   0.001011
   1489.489749   10.499698  -1.000000   0.74198559  10.500003  -0.000305
   1489.491138   10.499449  -1.000000   0.74203874  10.500003  -0.000555
   1489.492527   10.500311  -1.000000   0.74209189  10.500003   0.000308
   1489.493916   10.501225  -1.000000   0.74214503  10.500003   0.001222
   1489.495305   10.499696  -1.000000   0.74219818  10.500003  -0.000307
   1489.496694   10.501070  -1.000000   0.74225133  10.500003   0.001067
   1489.498083   10.499933  -1.000000   0.74230448  10.500003  -0.000070
   1489.499472   10.500597  -1.000000   0.74235763  10.500003   0.000594
   1489.500860   10.497776  -1.000000   0.74241078  10.500003  -0.002227
   1489.502249   10.499558  -1.000000   0.74246393  10.500003  -0.000445
   1489.503638   10.499617  -1.000000   0.74251708  10.500003  -0.000386
   1489.505027   10.502082  -1.000000   0.74257023  10.500003   0.002078
   1489.506416   10.499608  -1.000000   0.74262338  10.500003  -0.000396
   1489.507805   10.498936  -1.000000   0.74267653  10.500003  -0.001067
   1489.509194   10.502278  -1.000000   0.74272968  10.500003   0.002274
   1489.510582   10.499962  -1.000000   0.74278283  10.500003  -0.000041
   1489.511971   10.499229  -1.000000   0.74283597  10.500003  -0.000774
   1489.513360   10.499001  -1.000000   0.74288912  10.500003  -0.001002
   1489.514749   10.500256  -1.000000   0.74294227  10.500003   0.000252
   1489.516138   10.500725  -1.000000   0.74299542  10.500003   0.000722
   1489.517527   10.500542  -1.000000   0.74304857  10.500003   0.000539
   1489.518916   10.499334  -1.000000   0.74310172  10.500003  -0.000669
   1489.520304   10.499288  -1.000000   0.74315487  10.500003  -0.000715
   1489.521693   10.499513  -1.000000   0.74320802  10.500003  -0.000490
   1489.523082   10.500676  -1.000000   0.74326117  10.500003   0.000672
   1489.524471   10.498718  -1.000000   0.74331432  10.500003  -0.001285
   1489.525860   10.502177  -1.000000   0.74336747  10.500003   0.002174
   1489.527249   10.500163  -1.000000   0.74342062  10.500003   0.000160
   1489.528638   10.501453  -1.000000   0.74347377  10.500003   0.001450
   1489.530026   10.501373  -1.000000   0.74352692  10.500003   0.001370
   1489.531415   10.498648  -1.000000   0.74358006  10.500003  -0.001356
   1489.532804   10.501571  -1.000000   0.74363321  10.500003   0.001567
   1489.534193   10.502121  -1.000000   0.74368636  10.500003   0.002118
   1489.535582   10.500179  -1.000000   0.74373951  10.500003   0.000175
   1489.536971   10.499302  -1.000000   0.74379266  10.500003  -0.000701
   1489.538360   10.498863  -1.000000   0.74384581  10.500003  -0.001140
   1489.539749   10.501239  -1.000000   0.74389896  10.500003   0.001235
   1489.541137   10.499552  -1.000000   0.74395211  10.500003  -0.000451
   1489.542526   10.501608  -1.000000   0.74400526  10.500003   0.001605
   1489.543915   10.499932  -1.000000   0.74405841  10.500003  -0.000072
   1489.545304   10.500311  -1.000000   0.74411156  10.500003   0.000307
   1489.546693   10.502058  -1.000000   0.74416471  10.500003   0.002055
   1489.548082   10.501119  -1.000000   0.74421786  10.500003   0.001116
   1489.549471   10.500569  -1.000000   0.74427101  10.500003   0.000565
   1489.550859   10.499829  -1.000000   0.74432415  10.500003  -0.000174
   1489.552248   10.499325  -1.000000   0.74437730  10.500003  -0.000679
   1489.553637   10.499496  -1.000000   0.74443045  10.500003  -0.000507
   1489.555026   10.501490  -1.000000   0.74448360  10.500003   0.001486
   1489.556415   10.499758  -1.000000   0.74453675  10.500003  -0.000245
   1489.557804   10.499439  -1.000000   0.74458990  10.500003  -0.000565
   1489.559193   10.500829  -1.000000   0.74464305  10.500003   0.000826
   1489.560581   10.500642  -1.000000   0.74469620  10.500003   0.000639
   1489.561970   10.498849  -1.000000   0.74474935  10.500003  -0.001154
   1489.563359   10.498218  -1.000000   0.74480250  10.500003  -0.001785
   1489.564748   10.499902  -1.000000   0.74485565  10.500003  -0.000101
   1489.566137   10.499599  -1.000000   0.74490880  10.500003  -0.000405
   1489.567526   10.499220  -1.000000   0.74496195  10.500003  -0.000783
   1489.568915   10.501557  -1.000000   0.74501509  10.500003   0.001553
   1489.570303   10.499707  -1.000000   0.74506824  10.500003  -0.000297
   1489.571692   10.499464  -1.000000   0.74512139  10.500003  -0.000540
   1489.573081   10.500107  -1.000000   0.74517454  10.500003   0.000103
   1489.574470   10.501169  -1.000000   0.74522769  10.500003   0.001166
   1489.575859   10.500112  -1.000000   0.74528084  10.500003   0.000108
   1489.577248   10.501185  -1.000000   0.74533399  10.500003   0.001182
   1489.578637   10.500040  -1.000000   0.74538714  10.500003   0.000036
   1489.580026   10.500669  -1.000000   0.74544029  10.500003   0.000666
   1489.581414   10.500526  -1.000000   0.74549344  10.500003   0.000522
   1489.582803   10.502091  -1.000000   0.74554659  10.500003   0.002088
   1489.584192   10.501879  -1.000000   0.74559974  10.500003   0.001876
   1489.585581   10.500820  -1.000000   0.74565289  10.500003   0.000817
   1489.586970   10.502014  -1.000000   0.74570604  10.500003   0.002011
   1489.588359   10.500406  -1.000000   0.74575918  10.500003   0.000403
   1489.589748   10.499582  -1.000000   0.74581233  10.500003  -0.000421
   1489.591136   10.500734  -1.000000   0.74586548  10.500003   0.000731
   1489.592525   10.501395  -1.000000   0.74591863  10.500003   0.001391
   1489.593914   10.498990  -1.000000   0.74597178  10.500003  -0.001013
   1489.595303   10.499705  -1.000000   0.74602493  10.500003  -0.000299
   1489.596692   10.499264  -1.000000   0.74607808  10.500003  -0.000740
   1489.598081   10.498418  -1.000000   0.74613123  10.500003  -0.001586
   1489.599470   10.499668  -1.000000   0.74618438  10.500003  -0.000335
   1489.600858   10.499743  -1.000000   0.74623753  10.500003  -0.000261
   1489.602247   10.500582  -1.000000   0.74629068  10.500003   0.000578
   1489.603636   10.500723  -1.000000   0.74634383  10.500003   0.000719
   1489.605025   10.501992  -1.000000   0.74639698  10.500003   0.001988
   1489.606414   10.498558  -1.000000   0.74645012  10.500003  -0.001446
   1489.607803   10.500878  -1.000000   0.74650327  10.500003   0.000875
   1489.609192   10.498692  -1.000000   0.74655642  10.500003  -0.001311
   1489.610580   10.501058  -1.000000   0.74660957  10.500003   0.001055
   1489.611969   10.501195  -1.000000   0.74666272  10.500003   0.001191
   1489.613358   10.501515  -1.000000   0.74671587  10.500003   0.001512
   1489.614747   10.500840  -1.000000   0.74676902  10.500003   0.000836
   1489.616136   10.500138  -1.000000   0.74682217  10.500003   0.000134
   1489.617525   10.501277  -1.000000   0.74687532  10.500003   0.001273
   1489.618914   10.499927  -1.000000   0.74692847  10.500003  -0.000077
   1489.620303   10.500831  -1.000000   0.74698162  10.500003   0.000828
   1489.621691   10.502725  -1.000000   0.74703477  10.500003   0.002722
   1489.623080   10.499787  -1.000000   0.74708792  10.500003  -0.000217
   1489.624469   10.498401  -1.000000   0.74714107  10.500003  -0.001602
   1489.625858   10.499459  -1.000000   0.74719421  10.500003  -0.000544
   1489.627247   10.500350  -1.000000   0.74724736  10.500003   0.000347
   1489.628636   10.498842  -1.000000   0.74730051  10.500003  -0.001161
   1489.630025   10.499648  -1.000000   0.74735366  10.500003  -0.000355
   1489.631413   10.499101  -1.000000   0.74740681  10.500003  -0.000902
   1489.632802   10.502120  -1.000000   0.74745996  10.500003   0.002117
   1489.634191   10.501042  -1.000000   0.74751311  10.500003   0.001039
   1489.635580   10.499355  -1.000000   0.74756626  10.500003  -0.000649
   1489.636969   10.501117  -1.000000   0.74761941  10.500003   0.001114
   1489.638358   10.501216  -1.000000   0.74767256  10.500003   0.001213
   1489.639747   10.500615  -1.000000   0.74772571  10.500003   0.000612
   1489.641135   10.500377  -1.000000   0.74777886  10.500003   0.000374
   1489.642524   10.501025  -1.000000   0.74783201  10.500003   0.001022
   1489.643913   10.500567  -1.000000   0.74788515  10.500003   0.000564
   1489.645302   10.499967  -1.000000   0.74793830  10.500003  -0.000036
   1489.646691   10.498598  -1.000000   0.74799145  10.500003  -0.001405
   1489.648080   10.501926  -1.000000   0.74804460  10.500003   0.001923
   1489.649469   10.499781  -1.000000   0.74809775  10.500003  -0.000222
   1489.650857   10.499357  -1.000000   0.74815090  10.500003  -0.000647
   1489.652246   10.499913  -1.000000   0.74820405  10.500003  -0.000090
   1489.653635   10.500384  -1.000000   0.74825720  10.500003   0.000381
   1489.655024   10.500366  -1.000000   0.74831035  10.500003   0.000363
   1489.656413   10.498981  -1.000000   0.74836350  10.500003  -0.001023
   1489.657802   10.502207  -1.000000   0.74841665  10.500003   0.002204
   1489.659191   10.499294  -1.000000   0.74846980  10.500003  -0.000710
   1489.660580   10.501196  -1.000000   0.74852295  10.500003   0.001193
   1489.661968   10.500138  -1.000000   0.74857610  10.500003   0.000135
   1489.663357   10.501473  -1.000000   0.74862924  10.500003   0.001470
   1489.664746   10.501247  -1.000000   0.74868239  10.500003   0.001244
   1489.666135   10.500156  -1.000000   0.74873554  10.500003   0.000153
   1489.667524   10.502074  -1.000000   0.74878869  10.500003   0.002071
   1489.668913   10.497581  -1.000000   0.74884184  10.500003  -0.002422
   1489.670302   10.500439  -1.000000   0.74889499  10.500003   0.000436
   1489.671690   10.502131  -1.000000   0.74894814  10.500003   0.002127
   1489.673079   10.499784  -1.000000   0.74900129  10.500003  -0.000219
   1489.674468   10.498933  -1.000000   0.74905444  10.500003  -0.001070
   1489.675857   10.501264  -1.000000   0.74910759  10.500003   0.001260
   1489.677246   10.499539  -1.000000   0.74916074  10.500003  -0.000464
   1489.678635   10.498753  -1.000000   0.74921389  10.500003  -0.001250
   1489.680024   10.499133  -1.000000   0.74926704  10.500003  -0.000871
   1489.681412   10.499999  -1.000000   0.74932018  10.500003  -0.000004
   1489.682801   10.501210  -1.000000   0.74937333  10.500003   0.001206
   1489.684190   10.502152  -1.000000   0.74942648  10.500003   0.002148
   1489.685579   10.500969  -1.000000   0.74947963  10.500003   0.000966
   1489.686968   10.500562  -1.000000   0.74953278  10.500003   0.000558
   1489.688357   10.499690  -1.000000   0.74958593  10.500003  -0.000314
   1489.689746   10.498897  -1.000000   0.74963908  10.500003  -0.001107
   1489.691134   10.499333  -1.000000   0.74969223  10.500003  -0.000671
   1489.692523   10.500084  -1.000000   0.74974538  10.500003   0.000081
   1489.693912   10.500725  -1.000000   0.74979853  10.500003   0.000722
   1489.695301   10.500993  -1.000000   0.74985168  10.500003   0.000989
   1489.696690   10.502106  -1.000000   0.74990483  10.500003   0.002103
   1489.698079   10.499105  -1.000000   0.74995798  10.500003  -0.000898
   1489.699468   10.502101  -1.000000   0.75001112  10.500003   0.002097
   1489.700856   10.500612  -1.000000   0.75006427  10.500003   0.000609
   1489.702245   10.500519  -1.000000   0.75011742  10.500003   0.000516
   1489.703634   10.501510  -1.000000   0.75017057  10.500003   0.001506
   1489.705023   10.500018  -1.000000   0.75022372  10.500003   0.000015
   1489.706412   10.500376  -1.000000   0.75027687  10.500003   0.000373
   1489.707801   10.502487  -1.000000   0.75033002  10.500003   0.002483
   1489.709190   10.500099  -1.000000   0.75038317  10.500003   0.000096
   1489.710579   10.500254  -1.000000   0.75043632  10.500003   0.000250
   1489.711967   10.500138  -1.000000   0.75048947  10.500003   0.000135
   1489.713356   10.499455  -1.000000   0.75054262  10.500003  -0.000548
   1489.714745   10.500659  -1.000000   0.75059577  10.500003   0.000656
   1489.716134   10.499554  -1.000000   0.75064892  10.500003  -0.000449
   1489.717523   10.497454  -1.000000   0.75070207  10.500003  -0.002549
   1489.718912   10.502830  -1.000000   0.75075521  10.500003   0.002826
   1489.720301   10.499648  -1.000000   0.75080836  10.500003  -0.000355
   1489.721689   10.502412  -1.000000   0.75086151  10.500003   0.002409
   1489.723078   10.500863  -1.000000   0.75091466  10.500003   0.000859
   1489.724467   10.501359  -1.000000   0.75096781  10.500003   0.001356
   1489.725856   10.500978  -1.000000   0.75102096  10.500003   0.000975
   1489.727245   10.499664  -1.000000   0.75107411  10.500003  -0.000339
   1489.728634   10.497976  -1.000000   0.75112726  10.500003  -0.002027
   1489.730023   10.500915  -1.000000   0.75118041  10.500003   0.000911
   1489.731411   10.499482  -1.000000   0.75123356  10.500003  -0.000521
   1489.732800   10.500697  -1.000000   0.75128671  10.500003   0.000694
   1489.734189   10.500426  -1.000000   0.75133986  10.500003   0.000423
   1489.735578   10.499962  -1.000000   0.75139301  10.500003  -0.000041
   1489.736967   10.499319  -1.000000   0.75144615  10.500003  -0.000684
   1489.738356   10.501028  -1.000000   0.75149930  10.500003   0.001024
   1489.739745   10.501425  -1.000000   0.75155245  10.500003   0.001421
   1489.741133   10.502282  -1.000000   0.75160560  10.500003   0.002278
   1489.742522   10.501124  -1.000000   0.75165875  10.500003   0.001121
   1489.743911   10.500302  -1.000000   0.75171190  10.500003   0.000298
   1489.745300   10.498263  -1.000000   0.75176505  10.500003  -0.001740
   1489.746689   10.501209  -1.000000   0.75181820  10.500003   0.001206
   1489.748078   10.501200  -1.000000   0.75187135  10.500003   0.001197
   1489.749467   10.501365  -1.000000   0.75192450  10.500003   0.001362
   1489.750856   10.501103  -1.000000   0.75197765  10.500003   0.001099
   1489.752244   10.499636  -1.000000   0.75203080  10.500003  -0.000368
   1489.753633   10.500681  -1.000000   0.75208395  10.500003   0.000677
   1489.755022   10.499473  -1.000000   0.75213709  10.500003  -0.000530
   1489.756411   10.500229  -1.000000   0.75219024  10.500003   0.000226
   1489.757800   10.499709  -1.000000   0.75224339  10.500003  -0.000294
   1489.759189   10.499641  -1.000000   0.75229654  10.500003  -0.000362
   1489.760578   10.498992  -1.000000   0.75234969  10.500003  -0.001012
   1489.761966   10.501586  -1.000000   0.75240284  10.500003   0.001582
   1489.763355   10.501401  -1.000000   0.75245599  10.500003   0.001398
   1489.764744   10.501024  -1.000000   0.75250914  10.500003   0.001021
   1489.766133   10.500462  -1.000000   0.75256229  10.500003   0.000459
   1489.767522   10.500877  -1.000000   0.75261544  10.500003   0.000874
   1489.768911   10.500145  -1.000000   0.75266859  10.500003   0.000142
   1489.770300   10.500980  -1.000000   0.75272174  10.500003   0.000977
   1489.771688   10.498358  -1.000000   0.75277489  10.500003  -0.001645
   1489.773077   10.499745  -1.000000   0.75282804  10.500003  -0.000259
   1489.774466   10.498326  -1.000000   0.75288118  10.500003  -0.001678
   1489.775855   10.500497  -1.000000   0.75293433  10.500003   0.000493
   1489.777244   10.498189  -1.000000   0.75298748  10.500003  -0.001814
   1489.778633   10.501279  -1.000000   0.75304063  10.500003   0.001276
   1489.780022   10.500185  -1.000000   0.75309378  10.500003   0.000182
   1489.781410   10.500929  -1.000000   0.75314693  10.500003   0.000926
   1489.782799   10.497934  -1.000000   0.75320008  10.500003  -0.002069
   1489.784188   10.500670  -1.000000   0.75325323  10.500003   0.000667
   1489.785577   10.500660  -1.000000   0.75330638  10.500003   0.000657
   1489.786966   10.500664  -1.000000   0.75335953  10.500003   0.000660
   1489.788355   10.500413  -1.000000   0.75341268  10.500003   0.000410
   1489.789744   10.500710  -1.000000   0.75346583  10.500003   0.000707
   1489.791132   10.499559  -1.000000   0.75351898  10.500003  -0.000444
   1489.792521   10.498810  -1.000000   0.75357212  10.500003  -0.001193
   1489.793910   10.502692  -1.000000   0.75362527  10.500003   0.002689
   1489.795299   10.500002  -1.000000   0.75367842  10.500003  -0.000001
   1489.796688   10.501289  -1.000000   0.75373157  10.500003   0.001286
   1489.798077   10.501237  -1.000000   0.75378472  10.500003   0.001234
   1489.799466   10.501665  -1.000000   0.75383787  10.500003   0.001662
   1489.800855   10.500146  -1.000000   0.75389102  10.500003   0.000143
   1489.802243   10.499138  -1.000000   0.75394417  10.500003  -0.000865
   1489.803632   10.501683  -1.000000   0.75399732  10.500003   0.001680
   1489.805021   10.499946  -1.000000   0.75405047  10.500003  -0.000057
   1489.806410   10.499948  -1.000000   0.75410362  10.500003  -0.000056
   1489.807799   10.499008  -1.000000   0.75415677  10.500003  -0.000995
   1489.809188   10.500929  -1.000000   0.75420992  10.500003   0.000926
   1489.810577   10.500431  -1.000000   0.75426306  10.500003   0.000427
   1489.811965   10.501509  -1.000000   0.75431621  10.500003   0.001506
   1489.813354   10.501370  -1.000000   0.75436936  10.500003   0.001367
   1489.814743   10.500405  -1.000000   0.75442251  10.500003   0.000402
   1489.816132   10.499866  -1.000000   0.75447566  10.500003  -0.000137
   1489.817521   10.500342  -1.000000   0.75452881  10.500003   0.000339
   1489.818910   10.502313  -1.000000   0.75458196  10.500003   0.002309
   1489.820299   10.499715  -1.000000   0.75463511  10.500003  -0.000288
   1489.821687   10.499551  -1.000000   0.75468826  10.500003  -0.000452
   1489.823076   10.499768  -1.000000   0.75474141  10.500003  -0.000236
   1489.824465   10.501416  -1.000000   0.75479456  10.500003   0.001412
   1489.825854   10.499470  -1.000000   0.75484771  10.500003  -0.000534
   1489.827243   10.501018  -1.000000   0.75490086  10.500003   0.001015
   1489.828632   10.500685  -1.000000   0.75495400  10.500003   0.000682
   1489.830021   10.498896  -1.000000   0.75500715  10.500003  -0.001108
   1489.831409   10.499133  -1.000000   0.75506030  10.500003  -0.000871
   1489.832798   10.501342  -1.000000   0.75511345  10.500003   0.001339
   1489.834187   10.500722  -1.000000   0.75516660  10.500003   0.000719
   1489.835576   10.499452  -1.000000   0.75521975  10.500003  -0.000552
   1489.836965   10.497662  -1.000000   0.75527290  10.500003  -0.002341
   1489.838354   10.502059  -1.000000   0.75532605  10.500003   0.002056
   1489.839743   10.501002  -1.000000   0.75537920  10.500003   0.000999
   1489.841132   10.498932  -1.000000   0.75543235  10.500003  -0.001071
   1489.842520   10.500316  -1.000000   0.75548550  10.500003   0.000313
   1489.843909   10.500258  -1.000000   0.75553865  10.500003   0.000254
   1489.845298   10.501866  -1.000000   0.75559180  10.500003   0.001862
   1489.846687   10.499410  -1.000000   0.75564494  10.500003  -0.000593
   1489.848076   10.501479  -1.000000   0.75569809  10.500003   0.001476
   1489.849465   10.502617  -1.000000   0.75575124  10.500003   0.002614
   1489.850854   10.498470  -1.000000   0.75580439  10.500003  -0.001533
   1489.852242   10.499488  -1.000000   0.75585754  10.500003  -0.000516
   1489.853631   10.498873  -1.000000   0.75591069  10.500003  -0.001130
   1489.855020   10.501192  -1.000000   0.75596384  10.500003   0.001189
   1489.856409   10.500903  -1.000000   0.75601699  10.500003   0.000899
   1489.857798   10.498704  -1.000000   0.75607014  10.500003  -0.001299
   1489.859187   10.501078  -1.000000   0.75612329  10.500003   0.001075
   1489.860576   10.497951  -1.000000   0.75617644  10.500003  -0.002052
   1489.861964   10.501541  -1.000000   0.75622959  10.500003   0.001537
   1489.863353   10.501270  -1.000000   0.75628274  10.500003   0.001267
   1489.864742   10.501792  -1.000000   0.75633588  10.500003   0.001788
   1489.866131   10.500043  -1.000000   0.75638903  10.500003   0.000039
   1489.867520   10.499943  -1.000000   0.75644218  10.500003  -0.000061
   1489.868909   10.500479  -1.000000   0.75649533  10.500003   0.000476
   1489.870298   10.500399  -1.000000   0.75654848  10.500003   0.000396
   1489.871686   10.502132  -1.000000   0.75660163  10.500003   0.002129
   1489.873075   10.499135  -1.000000   0.75665478  10.500003  -0.000868
   1489.874464   10.501854  -1.000000   0.75670793  10.500003   0.001851
   1489.875853   10.500806  -1.000000   0.75676108  10.500003   0.000803
   1489.877242   10.499148  -1.000000   0.75681423  10.500003  -0.000856
   1489.878631   10.501436  -1.000000   0.75686738  10.500003   0.001433
   1489.880020   10.499900  -1.000000   0.75692053  10.500003  -0.000103
   1489.881408   10.501065  -1.000000   0.75697368  10.500003   0.001062
   1489.882797   10.498903  -1.000000   0.75702682  10.500003  -0.001100
   1489.884186   10.498842  -1.000000   0.75707997  10.500003  -0.001161
   1489.885575   10.501123  -1.000000   0.75713312  10.500003   0.001120
   1489.886964   10.498999  -1.000000   0.75718627  10.500003  -0.001004
   1489.888353   10.499490  -1.000000   0.75723942  10.500003  -0.000514
   1489.889742   10.497398  -1.000000   0.75729257  10.500003  -0.002606
   1489.891131   10.500646  -1.000000   0.75734572  10.500003   0.000643
   1489.892519   10.500520  -1.000000   0.75739887  10.500003   0.000517
   1489.893908   10.500201  -1.000000   0.75745202  10.500003   0.000198
   1489.895297   10.498930  -1.000000   0.75750517  10.500003  -0.001074
   1489.896686   10.499865  -1.000000   0.75755832  10.500003  -0.000138
   1489.898075   10.498200  -1.000000   0.75761147  10.500003  -0.001804
   1489.899464   10.501701  -1.000000   0.75766462  10.500003   0.001697
   1489.900853   10.501068  -1.000000   0.75771776  10.500003   0.001065
   1489.902241   10.497545  -1.000000   0.75777091  10.500003  -0.002458
   1489.903630   10.502211  -1.000000   0.75782406  10.500003   0.002208
   1489.905019   10.501334  -1.000000   0.75787721  10.500003   0.001331
   1489.906408   10.499167  -1.000000   0.75793036  10.500003  -0.000837
   1489.907797   10.500100  -1.000000   0.75798351  10.500003   0.000096
   1489.909186   10.501071  -1.000000   0.75803666  10.500003   0.001068
   1489.910575   10.500206  -1.000000   0.75808981  10.500003   0.000203
   1489.911963   10.499482  -1.000000   0.75814296  10.500003  -0.000521
   1489.913352   10.500525  -1.000000   0.75819611  10.500003   0.000522
   1489.914741   10.499445  -1.000000   0.75824926  10.500003  -0.000559
   1489.916130   10.500960  -1.000000   0.75830241  10.500003   0.000956
   1489.917519   10.499717  -1.000000   0.75835556  10.500003  -0.000286
   1489.918908   10.500669  -1.000000   0.75840870  10.500003   0.000666
   1489.920297   10.502474  -1.000000   0.75846185  10.500003   0.002470
   1489.921685   10.498496  -1.000000   0.75851500  10.500003  -0.001507
   1489.923074   10.501969  -1.000000   0.75856815  10.500003   0.001966
   1489.924463   10.499926  -1.000000   0.75862130  10.500003  -0.000077
   1489.925852   10.500776  -1.000000   0.75867445  10.500003   0.000773
   1489.927241   10.500943  -1.000000   0.75872760  10.500003   0.000940
   1489.928630   10.500652  -1.000000   0.75878075  10.500003   0.000648
   1489.930019   10.501486  -1.000000   0.75883390  10.500003   0.001483
   1489.931407   10.500581  -1.000000   0.75888705  10.500003   0.000578
   1489.932796   10.503521  -1.000000   0.75894020  10.500003   0.003518
   1489.934185   10.498320  -1.000000   0.75899335  10.500003  -0.001684
   1489.935574   10.499372  -1.000000   0.75904650  10.500003  -0.000632
   1489.936963   10.500553  -1.000000   0.75909964  10.500003   0.000550
   1489.938352   10.499021  -1.000000   0.75915279  10.500003  -0.000982
   1489.939741   10.499850  -1.000000   0.75920594  10.500003  -0.000153
   1489.941130   10.501769  -1.000000   0.75925909  10.500003   0.001765
   1489.942518   10.500892  -1.000000   0.75931224  10.500003   0.000889
   1489.943907   10.499302  -1.000000   0.75936539  10.500003  -0.000701
   1489.945296   10.500893  -1.000000   0.75941854  10.500003   0.000890
   1489.946685   10.500121  -1.000000   0.75947169  10.500003   0.000118
   1489.948074   10.499009  -1.000000   0.75952484  10.500003  -0.000994
   1489.949463   10.501443  -1.000000   0.75957799  10.500003   0.001439
   1489.950852   10.500089  -1.000000   0.75963114  10.500003   0.000085
   1489.952240   10.501966  -1.000000   0.75968429  10.500003   0.001962
   1489.953629   10.499298  -1.000000   0.75973744  10.500003  -0.000705
   1489.955018   10.499366  -1.000000   0.75979058  10.500003  -0.000637
   1489.956407   10.500131  -1.000000   0.75984373  10.500003   0.000128
   1489.957796   10.499501  -1.000000   0.75989688  10.500003  -0.000502
   1489.959185   10.501223  -1.000000   0.75995003  10.500003   0.001220
